district,block,res_15_gp,res_15_gp_id,merge10gp,,
bareli,vithrichunpur,girdharipur,13849,0,,
bareli,vithrichunpur,guga,13851,0,,
bareli,vithrichunpur,kohni,13859,0,,
bareli,vithrichunpur,moharnia,13868,0,,
bareli,vithrichunpur,natthu rampura,13873,0,,
bareli,vithrichunpur,saripur,13887,0,saripur,45211
bareli,vithrichunpur,simra ajooba begum,13890,0,,
basti,bahadurpur,akasada,13901,0,,
basti,bahadurpur,amilha,13902,0,,
basti,bahadurpur,baishnopur,13907,0,,
basti,bahadurpur,catholia,13915,0,,
basti,bahadurpur,coder,13917,0,,
basti,bahadurpur,dayalpur,13920,0,dayalpur,17080
basti,bahadurpur,dhobahat,13924,0,dhobahat,16311
basti,bahadurpur,gauria,13925,0,,
basti,bahadurpur,gauspur,13926,0,,
basti,bahadurpur,govindapur,13927,0,,
basti,bahadurpur,govindpur,13928,0,govindpur,2043
basti,bahadurpur,hathiyaa.2,13931,0,,
basti,bahadurpur,juvajanta,13933,0,,
basti,bahadurpur,kamhariya 2,13938,0,,
basti,bahadurpur,karahali khurd,13941,0,,
basti,bahadurpur,lonaha,13952,0,,
basti,bahadurpur,maden,13954,0,,
basti,bahadurpur,mitanjot,13957,0,,
basti,bahadurpur,mohammadpur,13958,0,mohammadpur,18021
basti,bahadurpur,nagarha,13960,0,,
basti,bahadurpur,sarraiya khurd,13978,0,,
basti,bahadurpur,semra urf galavaa,13981,0,,
basti,bahadurpur,shekhpura,13982,0,shekhpura,20213
basti,bahadurpur,sonbarasa,13986,0,sonbarasa,51806
basti,banakati,amardobha,13989,0,amardobha,44443
basti,banakati,badhauni,13992,0,,
basti,banakati,basapar,14000,0,,
basti,banakati,catholia,14008,0,,
basti,banakati,chhitauni,14011,0,chhitauni,31571
basti,banakati,chitrakhor,14012,0,,
basti,banakati,cholkhari,14013,0,,
basti,banakati,dubauli khurd,14022,0,,
basti,banakati,failava,14024,0,,
basti,banakati,gudi,14028,0,,
basti,banakati,gulaura,14029,0,,
basti,banakati,kadasari,14038,0,,
basti,banakati,mahadeva,14054,0,mahadeva,44907
basti,banakati,mahatha,14055,0,,
basti,banakati,manikura kala,14056,0,,
basti,banakati,muradpur urf belarai,14062,0,,
basti,banakati,pankhobaari,14069,0,,
basti,banakati,pipara,14072,0,,
basti,banakati,pipara sukali,14073,0,,
basti,banakati,sanda,14078,0,,
basti,banakati,sirauta,14083,0,,
basti,banakati,sisva pandeya,14084,0,,
basti,banakati,sohila,14085,0,,
basti,banakati,surapaar,14086,0,,
basti,basti sadar,bangarh,14098,0,,
basti,basti sadar,belahara,14103,0,,
basti,basti sadar,belgadi,14104,0,,
basti,basti sadar,bhaishinyaa,14106,0,,
basti,basti sadar,bhoopalpur,14109,0,,
basti,basti sadar,chitaragadiya,14117,0,,
basti,basti sadar,devrao khaas,14122,0,,
basti,basti sadar,doulatpur,14125,0,doulatpur,21452
basti,basti sadar,garwaah,14130,0,,
basti,basti sadar,gaura dwitiya,14131,0,,
basti,basti sadar,havelikhas,14139,0,,
basti,basti sadar,jamdih shukla,14142,0,,
basti,basti sadar,jamrao,14143,0,,
basti,basti sadar,kariyapaar raut,14146,0,,
basti,basti sadar,katrakhurd,14148,0,,
basti,basti sadar,khorahavaan,14152,0,,
basti,basti sadar,kusamha,14156,0,,
basti,basti sadar,manahandih,14162,0,,
basti,basti sadar,manjharia nayaa,14163,0,,
basti,basti sadar,mishrauliya,14166,0,mishrauliya,15187
basti,basti sadar,nandpur,14170,0,nandpur,21884
basti,basti sadar,neroli,14171,0,neroli,8867
basti,basti sadar,pandayadih,14176,0,,
basti,basti sadar,parsatkiya,14178,0,,
basti,basti sadar,supelva,14195,0,,
basti,basti sadar,vanagava ..,14198,0,,
basti,bikramjot,barora,14207,0,,
basti,bikramjot,charathi cathik,14214,0,,
basti,bikramjot,ekma hiraniya,14225,0,,
basti,bikramjot,ferenda,14226,0,ferenda,25531
basti,bikramjot,jamauliya maafee,14232,0,,
basti,bikramjot,kalyanpur,14234,0,kalyanpur,22906
basti,bikramjot,khamhariya,14239,0,khamhariya,42545
basti,bikramjot,lakhnaa,14246,0,,
basti,bikramjot,malloopur,14252,0,malloopur,45005
basti,bikramjot,netavarpattee,14256,0,,
basti,bikramjot,pacolia,14259,0,,
basti,bikramjot,pawad,14260,0,,
basti,bikramjot,puure chetan,14262,0,,
basti,captainganj,achchaat poor,14278,0,,
basti,captainganj,baghaudaa,14281,0,,
basti,captainganj,banaharaa,14284,0,,
basti,captainganj,madhuwa,14309,0,,
basti,captainganj,paraspura,14320,0,,
basti,dubuliya,bairagal,14342,0,,
basti,dubuliya,basantpur,14344,0,,
basti,dubuliya,bedpur,14345,0,,
basti,dubuliya,bhelamapur,14348,0,,
basti,dubuliya,chuilbabu,14353,0,,
basti,dubuliya,katariyaa,14362,0,,
basti,dubuliya,lara,14366,0,,
basti,dubuliya,mahulani burjug,14367,0,,
basti,dubuliya,maravatiya,14369,0,,
basti,dubuliya,masahaa,14370,0,,
basti,dubuliya,mishrauliya,14371,0,,
basti,dubuliya,natwajot,14373,0,,
basti,dubuliya,samauda,14384,0,,
basti,dubuliya,sebai parasan,14388,0,,
basti,dubuliya,singhharaja,14393,0,,
basti,dubuliya,subaraha,14395,0,,
basti,gaur,baidoliya,14412,0,,
basti,gaur,bhita,14423,0,bhita,16597
basti,gaur,gayajitpur,14438,0,,
basti,gaur,ghadhriya,14439,0,,
basti,gaur,gidhani,14441,0,,
basti,gaur,hathinas,14446,0,,
basti,gaur,imilia,14447,0,,
basti,gaur,itwa,14450,0,,
basti,gaur,jaitapur,14451,0,,
basti,gaur,jalalabad,14452,0,jalalabad,14934
basti,gaur,katya naudih,14458,0,,
basti,gaur,lodhwa,14466,0,,
basti,gaur,madanpura,14467,0,,
basti,gaur,mahadeva,14468,0,,
basti,gaur,mansoornagar,14474,0,,
basti,gaur,narthari,14479,0,,
basti,gaur,pauni japti,14489,0,,
basti,gaur,piraila,14491,0,,
basti,gaur,sauraha,14500,0,sauraha,17125
basti,gaur,siddhaur,14503,0,,
basti,gaur,sitakohar,14505,0,,
basti,gaur,sonahati,14506,0,,
basti,harraiya,amapandeya,14515,0,,
basti,harraiya,bonsgaon,14532,0,,
basti,harraiya,devayavaks pandeya,14536,0,,
basti,harraiya,haahi,14542,0,,
basti,harraiya,harivanshpur,14543,0,,
basti,harraiya,jamunaha kala,14548,0,,
basti,harraiya,kashipur,14551,0,kashipur,25625
basti,harraiya,majhuwa kuvar,14568,0,,
basti,harraiya,mirzapur,14571,0,mirzapur,2067
basti,harraiya,mudbara,14572,0,,
basti,harraiya,patna,14582,0,patna,21491
basti,harraiya,pitpur,14585,0,,
basti,harraiya,rajoli,14588,0,,
basti,harraiya,sukarauli choudhary,14600,0,,
basti,kudaraha,ailia,14606,0,,
basti,kudaraha,daiji,14626,0,,
basti,kudaraha,dhalaura,14628,0,,
basti,kudaraha,gauradhundha,14635,0,,
basti,kudaraha,hartauliya urf matriya,14638,0,,
basti,kudaraha,jibhiyaanw,14642,0,,
basti,kudaraha,madhavpur,14650,0,madhavpur,2055
basti,kudaraha,piparpati e0,14661,0,,
basti,kudaraha,raghaoopur,14666,0,,
basti,kudaraha,rainiya,14667,0,,
basti,kudaraha,sisai babu,14672,0,,
basti,kudaraha,ujiyanpur,14679,0,,
basti,kudaraha,vishenpur,14683,0,,
basti,parsarampur,baddarpur,14688,0,,
basti,parsarampur,bajalpur,14689,0,,
basti,parsarampur,berta,14695,0,,
basti,parsarampur,bhishha,14697,0,,
basti,parsarampur,bilaribhiti,14698,0,,
basti,parsarampur,chakmedari,14700,0,,
basti,parsarampur,dharmanagar,14704,0,,
basti,parsarampur,dhobahi,14708,0,,
basti,parsarampur,dhoshane mishra,14709,0,,
basti,parsarampur,dufedy,14711,0,,
basti,parsarampur,gopalpur,14715,0,gopalpur,27931
basti,parsarampur,gorya,14717,0,,
basti,parsarampur,jamauliya pandeya,14724,0,,
basti,parsarampur,kakarakhurd,14729,0,,
basti,parsarampur,karanpur,14730,0,karanpur,16083
basti,parsarampur,lachchhipur,14739,0,,
basti,parsarampur,lakshimanpur kunwar,14740,0,,
basti,parsarampur,lohrauli nayaa,14742,0,,
basti,parsarampur,madriya babu,14744,0,,
basti,parsarampur,mukundapur,14751,0,,
basti,parsarampur,pituda,14765,0,,
basti,parsarampur,rampur navnidhirai,14771,0,,
basti,parsarampur,salempur kuvar,14775,0,,
basti,parsarampur,sehariya,14777,0,,
basti,parsarampur,sehariya nayaa,14778,0,,
basti,parsarampur,talhawapur,14783,0,,
basti,parsarampur,thakurpur,14785,0,,
basti,ramnagar,asanahari,14794,0,,
basti,ramnagar,asuraina,14795,0,,
basti,ramnagar,ataradiha,14796,0,,
basti,ramnagar,badhyalalasinh,14797,0,,
basti,ramnagar,badugi,14799,0,,
basti,ramnagar,bardihakhas,14807,0,,
basti,ramnagar,dhaurhara,14820,0,dhaurhara,16479
basti,ramnagar,ibrahimchak shekhapur,14825,0,,
basti,ramnagar,kaulpur,14832,0,,
basti,ramnagar,kolhui,14839,0,,
basti,ramnagar,mailaani urfahindoonagar,14841,0,,
basti,ramnagar,majhuwalal singh,14843,0,,
basti,ramnagar,mohammadnagar,14848,0,,
basti,ramnagar,narkataha,14850,0,,
basti,ramnagar,patakhauli purab,14859,0,,
basti,ramnagar,pelni,14861,0,,
basti,ramnagar,silavatiya,14870,0,,
basti,ramnagar,sisva khurd,14872,0,,
basti,ramnagar,taduthi,14873,0,,
basti,ramnagar,takiyaachak,14874,0,,
basti,ramnagar,thumhava pandeya,14876,0,,
basti,ramnagar,turakuliya raay,14877,0,,
basti,ramnagar,ukadaa,14880,0,,
basti,ruchauli,bajaha,14887,0,bajaha,17417
basti,ruchauli,barijot,14890,0,,
basti,ruchauli,barwa,14891,0,,
basti,ruchauli,bhitakala,14894,0,,
basti,ruchauli,chandrabhanpur,14899,0,,
basti,ruchauli,chodmaura,14902,0,,
basti,ruchauli,dadwabhaiya,14904,0,,
basti,ruchauli,dhansi,14908,0,,
basti,ruchauli,jigna,14916,0,jigna,31083
basti,ruchauli,jodhijot,14917,0,,
basti,ruchauli,khardeura,14923,0,,
basti,ruchauli,natikala,14935,0,,
basti,ruchauli,nevada,14936,0,nevada,51787
basti,ruchauli,pachaarikhurd,14938,0,,
basti,ruchauli,piparakala,14944,0,,
basti,saltua gopalpur,aama dwitiya,14957,0,,
basti,saltua gopalpur,aama tritiy,14959,0,,
basti,saltua gopalpur,bangariyaa,14964,0,,
basti,saltua gopalpur,basampar,14968,0,,
basti,saltua gopalpur,basokha,14969,0,,
basti,saltua gopalpur,bhitari pachaanu,14975,0,,
basti,saltua gopalpur,chaukavaa,14978,0,,
basti,saltua gopalpur,deiparghurd,14981,0,,
basti,saltua gopalpur,jagadishpur,14991,0,jagadishpur,30761
basti,saltua gopalpur,kevatkhor,14998,0,,
basti,saltua gopalpur,kharhara japti,14999,0,,
basti,saltua gopalpur,kodhiadih,15000,0,,
basti,saltua gopalpur,majhauabaikuntha,15008,0,,
basti,saltua gopalpur,majhuwakhurd,15010,0,,
basti,saltua gopalpur,mudavara,15011,0,,
basti,saltua gopalpur,pachaanu,15018,0,,
basti,saltua gopalpur,pakadi choube,15021,0,,
basti,saltua gopalpur,pherasam,15026,0,,
basti,saltua gopalpur,reharajangal,15032,0,,
basti,saltua gopalpur,sarihichha,15038,0,,
basti,saltua gopalpur,subhai,15046,0,,
basti,saltua gopalpur,taeliadih,15048,0,,
basti,saltua gopalpur,tenuva,15049,0,,
basti,saurghat,baderiakhurd,15057,0,,
basti,saurghat,bhatarinhva,15065,0,,
basti,saurghat,chhapia lutaavan,15070,0,,
basti,saurghat,chhapiyarghuvansh,15072,0,,
basti,saurghat,chhapiyashivbaran,15073,0,,
basti,saurghat,dasuti,15076,0,,
basti,saurghat,dhaurhara,15078,0,dhaurhara,33064
basti,saurghat,gandhriyagajraj,15082,0,,
basti,saurghat,hadia,15084,0,hadia,16902
basti,saurghat,kasaiyla,15092,0,,
basti,saurghat,katya,15094,0,,
basti,saurghat,machakhiria,15105,0,,
basti,saurghat,machhiyaa,15106,0,,
basti,saurghat,makda,15111,0,,
basti,saurghat,padiakhas,15119,0,,
basti,saurghat,patakhauli,15126,0,patakhauli,6749
bhadohi,abholi,abholi,15142,0,abholi,44796
bhadohi,abholi,amilaharaa,15143,0,amilaharaa,44797
bhadohi,abholi,anandadih,15144,0,anandadih,44798
bhadohi,abholi,asaipur,15145,0,asaipur,44799
bhadohi,abholi,bairibose,15146,0,,
bhadohi,abholi,bawai,15147,0,,
bhadohi,abholi,bhanda,15148,0,bhanda,44802
bhadohi,abholi,bhanipur,15149,0,,
bhadohi,abholi,bhikhmapur,15150,0,bhikhmapur,44804
bhadohi,abholi,bhouther,15151,0,,
bhadohi,abholi,chakgumaani,15152,0,,
bhadohi,abholi,danoopur pa0 patti,15153,0,,
bhadohi,abholi,danoopur purab pattee,15154,0,danoopur purab pattee,44806
bhadohi,abholi,dashawatpur,15155,0,dashawatpur,44807
bhadohi,abholi,dayalpur,15156,0,,
bhadohi,abholi,fatoopur bramhnaan,15157,0,,
bhadohi,abholi,gadora,15158,0,,
bhadohi,abholi,gangarampur,15159,0,gangarampur,44808
bhadohi,abholi,gaura,15160,0,gaura,18643
bhadohi,abholi,gokulpattee,15161,0,,
bhadohi,abholi,gopipur,15162,0,gopipur,45169
bhadohi,abholi,guwali,15163,0,guwali,44813
bhadohi,abholi,hardua,15164,0,hardua,44814
bhadohi,abholi,haripattee,15165,0,haripattee,45235
bhadohi,abholi,jagatpur,15166,0,jagatpur,36430
bhadohi,abholi,kanakpur,15167,0,kanakpur,21824
bhadohi,abholi,karanpur,15168,0,,
bhadohi,abholi,kunewa,15169,0,kunewa,44819
bhadohi,abholi,lokmanpur,15170,0,,
bhadohi,abholi,makanpur rohi,15171,0,makanpur rohi,44820
bhadohi,abholi,masudhi,15172,0,masudhi,44821
bhadohi,abholi,matethu,15173,0,matethu,44822
bhadohi,abholi,mauraamshaala,15174,0,mauraamshaala,44823
bhadohi,abholi,mishrinpur,15175,0,mishrinpur,44824
bhadohi,abholi,nagamalpur,15176,0,nagamalpur,44825
bhadohi,abholi,navalpur,15177,0,navalpur,44826
bhadohi,abholi,nevada rohi,15178,0,nevada rohi,44827
bhadohi,abholi,nibi,15179,0,nibi,16702
bhadohi,abholi,paraoopur,15180,0,paraoopur,44829
bhadohi,abholi,prayagpur,15181,0,prayagpur,44830
bhadohi,abholi,ramchandarpur,15182,0,,
bhadohi,abholi,ramnagar,15183,0,ramnagar,18089
bhadohi,abholi,sadopur,15184,0,sadopur,44832
bhadohi,abholi,sagarpur,15185,0,sagarpur,44833
bhadohi,abholi,saraayakansarai,15186,0,,
bhadohi,abholi,sarai hola,15187,0,sarai hola,44834
bhadohi,abholi,sarairuddi,15188,0,,
bhadohi,abholi,semra,15189,0,,
bhadohi,abholi,sherpur gopalho,15190,0,,
bhadohi,abholi,shripur,15191,0,shripur,44837
bhadohi,abholi,vijayipur,15192,0,vijayipur,30792
bhadohi,abholi,virampur,15193,0,virampur,1329
bhadohi,abholi,virapur,15194,0,virapur,44839
bhadohi,abholi,virbhadrapatti,15195,0,,
bhadohi,abholi,vishauli kripalpur,15196,0,vishauli kripalpur,44841
bhadohi,aurai,achwar,15197,0,achwar,44842
bhadohi,aurai,ahimanpur,15198,0,ahimanpur,44843
bhadohi,aurai,almau,15199,0,,
bhadohi,aurai,alua,15200,0,alua,44844
bhadohi,aurai,amawamafee,15201,0,,
bhadohi,aurai,aurai,15202,0,aurai,19630
bhadohi,aurai,aurangabad,15203,0,aurangabad,29617
bhadohi,aurai,bairakhas,15204,0,,
bhadohi,aurai,banauli,15205,0,banauli,51733
bhadohi,aurai,banavaaripur,15206,0,,
bhadohi,aurai,banjaari,15207,0,banjaari,44849
bhadohi,aurai,basantapur,15208,0,basantapur,44851
bhadohi,aurai,basdevpur,15209,0,,
bhadohi,aurai,bejaww,15210,0,,
bhadohi,aurai,berjikala,15211,0,berjikala,44854
bhadohi,aurai,bhabhura,15212,0,bhabhura,21438
bhadohi,aurai,bhaisahata,15213,0,,
bhadohi,aurai,bhaktapur,15214,0,,
bhadohi,aurai,bharatpur,15215,0,bharatpur,44857
bhadohi,aurai,bhatpurva,15216,0,bhatpurva,22621
bhadohi,aurai,bhavanathapattee,15217,0,,
bhadohi,aurai,bhavanipur derava,15218,0,,
bhadohi,aurai,bhavanipur purvi,15219,0,,
bhadohi,aurai,biththalpur,15220,0,,
bhadohi,aurai,chakabiraa,15221,0,chakabiraa,44859
bhadohi,aurai,chakajudavan,15222,0,,
bhadohi,aurai,chakaniranjan,15223,0,chakaniranjan,44860
bhadohi,aurai,chakapur,15224,0,chakapur,44861
bhadohi,aurai,chakmasood,15225,0,chakmasood,44862
bhadohi,aurai,chakuda,15226,0,,
bhadohi,aurai,chandrapura,15227,0,chandrapura,6730
bhadohi,aurai,chintamanpur,15228,0,,
bhadohi,aurai,consapur,15229,0,consapur,45156
bhadohi,aurai,dabanpur,15230,0,dabanpur,44867
bhadohi,aurai,dabhaka,15231,0,dabhaka,44868
bhadohi,aurai,dalpatpur,15232,0,dalpatpur,7229
bhadohi,aurai,derway,15233,0,,
bhadohi,aurai,dighavat,15234,0,dighavat,44871
bhadohi,aurai,dominpur,15235,0,,
bhadohi,aurai,dudov,15236,0,,
bhadohi,aurai,dwarikapur,15237,0,dwarikapur,18429
bhadohi,aurai,fudipur,15238,0,fudipur,44874
bhadohi,aurai,gambheerasinghpur,15239,0,,
bhadohi,aurai,garauli,15240,0,garauli,18641
bhadohi,aurai,ghamahapur,15241,0,ghamahapur,51573
bhadohi,aurai,ghatmpur,15242,0,ghatmpur,45166
bhadohi,aurai,girdabadguv,15243,0,,
bhadohi,aurai,goppur,15244,0,,
bhadohi,aurai,goridih,15245,0,goridih,44880
bhadohi,aurai,hamidpattee,15246,0,hamidpattee,44881
bhadohi,aurai,hariharpur urf shukulpur,15247,0,,
bhadohi,aurai,harinrinpur,15248,0,harinrinpur,44883
bhadohi,aurai,hathiyadil,15249,0,,
bhadohi,aurai,husainipur,15250,0,,
bhadohi,aurai,itwa,15251,0,,
bhadohi,aurai,jagadri,15252,0,jagadri,44886
bhadohi,aurai,jagannathpur,15253,0,jagannathpur,31078
bhadohi,aurai,jahogirabad,15254,0,,
bhadohi,aurai,jathi,15255,0,jathi,44889
bhadohi,aurai,jayrampur,15256,0,,
bhadohi,aurai,jethoopur,15257,0,jethoopur,44891
bhadohi,aurai,jhuva,15258,0,jhuva,44892
bhadohi,aurai,kaiyrmau,15259,0,kaiyrmau,44893
bhadohi,aurai,katevna,15260,0,katevna,44894
bhadohi,aurai,kathari,15261,0,kathari,44895
bhadohi,aurai,khargpur,15262,0,,
bhadohi,aurai,khetalpur,15263,0,khetalpur,44994
bhadohi,aurai,koilra,15264,0,koilra,44898
bhadohi,aurai,kothra,15265,0,,
bhadohi,aurai,kunbipur,15266,0,kunbipur,44899
bhadohi,aurai,kuruna,15267,0,kuruna,44900
bhadohi,aurai,lalanagar,15268,0,,
bhadohi,aurai,lasamada,15269,0,,
bhadohi,aurai,lasmadiya,15270,0,,
bhadohi,aurai,madhopur,15271,0,madhopur,16430
bhadohi,aurai,madhorampur,15272,0,madhorampur,45002
bhadohi,aurai,madhosingh bazaar,15273,0,,
bhadohi,aurai,magaini,15274,0,,
bhadohi,aurai,mahadeva,15275,0,,
bhadohi,aurai,mahadwa,15276,0,mahadwa,31368
bhadohi,aurai,mahathuva,15277,0,mahathuva,44908
bhadohi,aurai,mawaiyahardopattee,15278,0,,
bhadohi,aurai,mednipur up0,15279,0,,
bhadohi,aurai,mohammadpur,15280,0,,
bhadohi,aurai,muktapur,15281,0,muktapur,44911
bhadohi,aurai,mulapur,15282,0,mulapur,44912
bhadohi,aurai,nakatapur,15283,0,nakatapur,44913
bhadohi,aurai,narainpur,15284,0,narainpur,29315
bhadohi,aurai,narathua,15285,0,narathua,44915
bhadohi,aurai,natwa,15286,0,,
bhadohi,aurai,nevada,15287,0,nevada,14447
bhadohi,aurai,nijaampur,15288,0,nijaampur,20254
bhadohi,aurai,paranapur,15289,0,paranapur,18600
bhadohi,aurai,parvatpur,15290,0,parvatpur,2076
bhadohi,aurai,patakhauli,15291,0,,
bhadohi,aurai,pilakhini,15292,0,pilakhini,44921
bhadohi,aurai,piparguv,15293,0,,
bhadohi,aurai,purerajai,15294,0,,
bhadohi,aurai,pureshmbhu,15295,0,pureshmbhu,44923
bhadohi,aurai,purshottampur,15296,0,,
bhadohi,aurai,ramapur,15297,0,ramapur,18324
bhadohi,aurai,rampur,15298,0,rampur,44925
bhadohi,aurai,repuri,15299,0,repuri,44926
bhadohi,aurai,sahasepur,15300,0,sahasepur,44927
bhadohi,aurai,samdhakhaas,15301,0,samdhakhaas,44928
bhadohi,aurai,samhaibhatani,15302,0,samhaibhatani,44929
bhadohi,aurai,saraibabu,15303,0,saraibabu,44930
bhadohi,aurai,sarauli,15304,0,sarauli,18035
bhadohi,aurai,saripur,15305,0,saripur,14293
bhadohi,aurai,shivarampur,15306,0,shivarampur,18692
bhadohi,aurai,sikandara,15307,0,sikandara,44934
bhadohi,aurai,sir,15308,0,sir,44935
bhadohi,aurai,siu r,15309,0,siu r,44936
bhadohi,aurai,thegipur,15310,0,thegipur,44937
bhadohi,aurai,tiuri,15311,0,tiuri,44938
bhadohi,aurai,trilokpur,15312,0,,
bhadohi,aurai,tulapur,15313,0,tulapur,44940
bhadohi,aurai,udaikaranpur,15314,0,udaikaranpur,44941
bhadohi,aurai,ugapur,15315,0,ugapur,44942
bhadohi,aurai,umapur,15316,0,,
bhadohi,aurai,umraha,15317,0,umraha,44943
bhadohi,aurai,uparoth,15318,0,uparoth,44944
bhadohi,aurai,varigaanv,15319,0,varigaanv,44945
bhadohi,aurai,vikrampur,15320,0,vikrampur,30863
bhadohi,aurai,vishunpur,15321,0,vishunpur,51632
bhadohi,bhadohi,ahmadpur phulvariyaa,15322,0,,
bhadohi,bhadohi,ajaipur,15323,0,ajaipur,44948
bhadohi,bhadohi,amawaghurd,15324,0,amawaghurd,44949
bhadohi,bhadohi,anegpur,15325,0,anegpur,44950
bhadohi,bhadohi,arjunpur,15326,0,arjunpur,44951
bhadohi,bhadohi,asogapur,15327,0,asogapur,44952
bhadohi,bhadohi,asti,15328,0,asti,44953
bhadohi,bhadohi,avsanpur,15329,0,avsanpur,44954
bhadohi,bhadohi,baadi,15330,0,,
bhadohi,bhadohi,badhuna,15331,0,badhuna,14658
bhadohi,bhadohi,baheri,15332,0,baheri,44955
bhadohi,bhadohi,bahutrakhurd,15333,0,,
bhadohi,bhadohi,baraila,15334,0,baraila,44956
bhadohi,bhadohi,barwakhaas,15335,0,barwakhaas,44957
bhadohi,bhadohi,basavanpur,15336,0,,
bhadohi,bhadohi,bhaalaa,15337,0,bhaalaa,44961
bhadohi,bhadohi,bhagautidaspur,15338,0,bhagautidaspur,44962
bhadohi,bhadohi,bhagavanpur kanehari,15339,0,,
bhadohi,bhadohi,bhulaipur,15340,0,,
bhadohi,bhadohi,bijla,15341,0,,
bhadohi,bhadohi,birapattee,15342,0,,
bhadohi,bhadohi,bisapur,15343,0,bisapur,44963
bhadohi,bhadohi,chakaharivansh bhataan,15344,0,,
bhadohi,bhadohi,chakbasuhi,15345,0,chakbasuhi,44964
bhadohi,bhadohi,chakbhuidhar,15346,0,chakbhuidhar,44965
bhadohi,bhadohi,chanaipur,15347,0,,
bhadohi,bhadohi,chaurikhas,15348,0,,
bhadohi,bhadohi,chetanipur,15349,0,,
bhadohi,bhadohi,chodi gahanaa,15350,0,,
bhadohi,bhadohi,choubpur,15351,0,,
bhadohi,bhadohi,consaraipur,15352,0,consaraipur,51751
bhadohi,bhadohi,dallapur,15353,0,dallapur,44968
bhadohi,bhadohi,daribpur,15354,0,daribpur,44969
bhadohi,bhadohi,darunaha,15355,0,darunaha,44970
bhadohi,bhadohi,dattipur,15356,0,,
bhadohi,bhadohi,dhanavatiya,15357,0,dhanavatiya,44971
bhadohi,bhadohi,dih koiraan,15358,0,dih koiraan,44972
bhadohi,bhadohi,dominpur giria tah0 aurai,15359,0,,
bhadohi,bhadohi,dominpur nai bazaar tah0 bhadohi,15360,0,,
bhadohi,bhadohi,doolmadaspur,15361,0,doolmadaspur,44975
bhadohi,bhadohi,dudwadharmpur,15362,0,,
bhadohi,bhadohi,durasi,15363,0,durasi,44977
bhadohi,bhadohi,fatoopur dargah,15364,0,,
bhadohi,bhadohi,gangapore,15365,0,,
bhadohi,bhadohi,garulpur,15366,0,,
bhadohi,bhadohi,ghasakari,15367,0,,
bhadohi,bhadohi,gohilaanv,15368,0,gohilaanv,44979
bhadohi,bhadohi,govindpur,15369,0,,
bhadohi,bhadohi,harichandanpur,15370,0,harichandanpur,44981
bhadohi,bhadohi,harirampur,15371,0,,
bhadohi,bhadohi,hariyaanv,15372,0,hariyaanv,44982
bhadohi,bhadohi,hridayapattee,15373,0,hridayapattee,44983
