res_15_gp_id,block,gp,district,merge10gp
27186,kachuna,gauhani,hardoi,0
27187,kachuna,gauri fakruddin,hardoi,0
27188,kachuna,gauri khalsa,hardoi,0
27189,kachuna,gausgaj,hardoi,0
27190,kachuna,gyanpur,hardoi,0
27191,kachuna,hathoda,hardoi,0
27192,kachuna,kachuna dehaat,hardoi,0
27193,kachuna,kahali,hardoi,0
27194,kachuna,kalauli,hardoi,0
27195,kachuna,kamalpur,hardoi,0
27196,kachuna,kamipur,hardoi,0
27197,kachuna,katiamu,hardoi,0
27198,kachuna,khajohana,hardoi,0
27199,kachuna,kukuhi,hardoi,0
27200,kachuna,lonehara,hardoi,0
27201,kachuna,mahamudpurdhatigadh,hardoi,0
27202,kachuna,mahari,hardoi,0
27203,kachuna,mareora,hardoi,0
27204,kachuna,mechaua,hardoi,0
27205,kachuna,musalamanabad,hardoi,0
27206,kachuna,naraindev,hardoi,0
27207,kachuna,nirmalpur,hardoi,0
27208,kachuna,pataseni dehaat,hardoi,0
27209,kachuna,purava,hardoi,0
27210,kachuna,samaspur,hardoi,0
27211,kachuna,sunni,hardoi,0
27212,kachuna,suthena,hardoi,0
27213,kachuna,terava dahigavaan,hardoi,0
27214,kachuna,tikaari,hardoi,0
27215,kachuna,tyori matua,hardoi,0
27216,kachuna,uttaradhaiya,hardoi,0
27217,kachuna,wiloni sahadin,hardoi,0
27218,kothawon,aantsaant,hardoi,0
27219,kothawon,adampur,hardoi,0
27220,kothawon,aima,hardoi,0
27221,kothawon,attawa,hardoi,0
27222,kothawon,badsra,hardoi,0
27223,kothawon,bahadurpur,hardoi,0
27224,kothawon,barua,hardoi,0
27225,kothawon,beniganj dehaat,hardoi,0
27226,kothawon,bhadsen,hardoi,0
27227,kothawon,bheekhpur aima,hardoi,0
27228,kothawon,bhingaanv,hardoi,0
27229,kothawon,chapartla,hardoi,0
27230,kothawon,coroklan,hardoi,0
27231,kothawon,ferenda,hardoi,0
27232,kothawon,gauri kothavaan,hardoi,0
27233,kothawon,genglapur0,hardoi,0
27234,kothawon,girdharpur,hardoi,0
27235,kothawon,haraiya,hardoi,0
27236,kothawon,haripalpur,hardoi,0
27237,kothawon,janigaanv,hardoi,0
27238,kothawon,jarua,hardoi,0
27239,kothawon,jharoiya,hardoi,0
27240,kothawon,jugrajpur,hardoi,0
27241,kothawon,kakoopur,hardoi,0
27242,kothawon,kalhepur,hardoi,0
27243,kothawon,kalyanmal,hardoi,0
27244,kothawon,kansua,hardoi,0
27245,kothawon,kulamin kheda,hardoi,0
27246,kothawon,kursaa,hardoi,0
27247,kothawon,lodhaura,hardoi,0
27248,kothawon,mahamudpur,hardoi,0
27249,kothawon,mahuacola,hardoi,0
27250,kothawon,majigavaan,hardoi,0
27251,kothawon,malhpur,hardoi,0
27252,kothawon,mamarejpur,hardoi,0
27253,kothawon,muthia,hardoi,0
27254,kothawon,nagava,hardoi,0
27255,kothawon,naramdanapur,hardoi,0
27256,kothawon,nevadalochan,hardoi,0
27257,kothawon,paliarisingh,hardoi,0
27258,kothawon,pipari,hardoi,0
27259,kothawon,pirkapur,hardoi,0
27260,kothawon,purava bajirao,hardoi,0
27261,kothawon,raipur,hardoi,0
27262,kothawon,raipur somvanshi,hardoi,0
27263,kothawon,sadipur,hardoi,0
27264,kothawon,shahpur,hardoi,0
27265,kothawon,shayampur,hardoi,0
27266,kothawon,shivpuri,hardoi,0
27267,kothawon,sikandarpur,hardoi,0
27268,kothawon,teria,hardoi,0
27269,kothawon,thangaav,hardoi,0
27270,kothawon,tyona,hardoi,0
27271,kothawon,ugpur,hardoi,0
27272,kothawon,umaraari,hardoi,0
27273,madhuganj,atavaali maradaanpur,hardoi,0
27274,madhuganj,babatmau,hardoi,0
27275,madhuganj,badhaiya kheda,hardoi,0
27276,madhuganj,badhanpur,hardoi,0
27277,madhuganj,baghauda,hardoi,0
27278,madhuganj,balehara kamalnagar,hardoi,0
27279,madhuganj,barhas,hardoi,0
27280,madhuganj,basanavaan,hardoi,0
27281,madhuganj,bhainsimu,hardoi,0
27282,madhuganj,bhajehata tigaavaan,hardoi,0
27283,madhuganj,bhithai,hardoi,0
27284,madhuganj,birichmau,hardoi,0
27285,madhuganj,chandauli,hardoi,0
27286,madhuganj,chandipur rasulpur,hardoi,0
27287,madhuganj,dakauli,hardoi,0
27288,madhuganj,daulatyarpur,hardoi,0
27289,madhuganj,dhedani saraiya,hardoi,0
27290,madhuganj,fatepur chaugavaan,hardoi,0
27291,madhuganj,ferozepur,hardoi,0
27292,madhuganj,gaura,hardoi,0
27293,madhuganj,gautara,hardoi,0
27294,madhuganj,harpura,hardoi,0
27295,madhuganj,hasanpur jyoli,hardoi,0
27296,madhuganj,hirapur,hardoi,0
27297,madhuganj,iksai,hardoi,0
27298,madhuganj,jahadipur,hardoi,0
27299,madhuganj,jalihapur,hardoi,0
27300,madhuganj,jujuamu,hardoi,0
27301,madhuganj,kajipur farhat nagar,hardoi,0
27302,madhuganj,karvaa,hardoi,0
27303,madhuganj,khangheria khajaanpur,hardoi,0
27304,madhuganj,khemipur,hardoi,0
27305,madhuganj,kherava,hardoi,0
27306,madhuganj,kursth bujurg dehaat,hardoi,0
27307,madhuganj,kursth khurd dehaat,hardoi,0
27308,madhuganj,kutuapur,hardoi,0
27309,madhuganj,kyoti khwajgipur,hardoi,0
27310,madhuganj,madarpur khurda,hardoi,0
27311,madhuganj,magaraha,hardoi,0
27312,madhuganj,matiamu,hardoi,0
27313,madhuganj,mohabbatpur,hardoi,0
27314,madhuganj,mohaddinpur,hardoi,0
27315,madhuganj,mudiya kheda,hardoi,0
27316,madhuganj,naumalikpur,hardoi,0
27317,madhuganj,nevada,hardoi,0
27318,madhuganj,nevada gabbhi,hardoi,0
27319,madhuganj,nyoli saraiya,hardoi,0
27320,madhuganj,padara lakhanpur,hardoi,0
27321,madhuganj,panyoda,hardoi,0
27322,madhuganj,parankha,hardoi,0
27323,madhuganj,piparawaan,hardoi,0
27324,madhuganj,rahimpur lonari,hardoi,0
27325,madhuganj,rayoupur,hardoi,0
27326,madhuganj,roshanpur,hardoi,0
27327,madhuganj,rudaamau,hardoi,0
27328,madhuganj,ruiya,hardoi,0
27329,madhuganj,ruknapur,hardoi,0
27330,madhuganj,sadariyapur,hardoi,0
27331,madhuganj,sadarpur,hardoi,0
27332,madhuganj,sahijna,hardoi,0
27333,madhuganj,samukha nevada,hardoi,0
27334,madhuganj,sarai ood,hardoi,0
27335,madhuganj,sarfuddinpur,hardoi,0
27336,madhuganj,saudhai,hardoi,0
27337,madhuganj,sauhanr,hardoi,0
27338,madhuganj,selapur,hardoi,0
27339,madhuganj,shahabda,hardoi,0
27340,madhuganj,shahpur basudev,hardoi,0
27341,madhuganj,shekhanpur,hardoi,0
27342,madhuganj,shuklapur bhagat,hardoi,0
27343,madhuganj,singhrauli,hardoi,0
27344,madhuganj,suapur kajipur,hardoi,0
27345,madhuganj,terava,hardoi,0
27346,madhuganj,terava kulli,hardoi,0
27347,madhuganj,thathiya naranmau,hardoi,0
27348,madhuganj,unchaagaanv,hardoi,0
27349,madhuganj,usraha,hardoi,0
27350,mallaavaan,akbarpur,hardoi,0
27351,mallaavaan,alapur,hardoi,0
27352,mallaavaan,atbara chakola,hardoi,0
27353,mallaavaan,ausanpur,hardoi,0
27354,mallaavaan,bakhora,hardoi,0
27355,mallaavaan,bansaa,hardoi,0
27356,mallaavaan,barauna,hardoi,0
27357,mallaavaan,barhua musepur,hardoi,0
27358,mallaavaan,beria najirpur,hardoi,0
27359,mallaavaan,bhadwal salempur,hardoi,0
27360,mallaavaan,bhagatoopur santpur,hardoi,0
27361,mallaavaan,bhikharipur katiyaa,hardoi,0
27362,mallaavaan,bikapur,hardoi,0
27363,mallaavaan,darapur,hardoi,0
27364,mallaavaan,darukuiyaan,hardoi,0
27365,mallaavaan,ganj jalalabad,hardoi,0
27366,mallaavaan,gosava nevada,hardoi,0
27367,mallaavaan,hajratpur,hardoi,0
27368,mallaavaan,haraiya sahimpur,hardoi,0
27369,mallaavaan,herval,hardoi,0
27370,mallaavaan,ibrahimpur,hardoi,0
27371,mallaavaan,ishwarpur sai,hardoi,0
27372,mallaavaan,islampur jagaai,hardoi,0
27373,mallaavaan,kalyanpur,hardoi,0
27374,mallaavaan,kanthari,hardoi,0
27375,mallaavaan,khandheria,hardoi,0
27376,mallaavaan,kodermau,hardoi,0
27377,mallaavaan,kokatmau,hardoi,0
27378,mallaavaan,lachchhipur,hardoi,0
27379,mallaavaan,maaungaanv,hardoi,0
27380,mallaavaan,majiya jafarpur,hardoi,0
27381,mallaavaan,manimu,hardoi,0
27382,mallaavaan,mansurpur tigaavaan,hardoi,0
27383,mallaavaan,menhadipur,hardoi,0
27384,mallaavaan,murjakullipur,hardoi,0
27385,mallaavaan,mustafabad,hardoi,0
27386,mallaavaan,nayagaav,hardoi,0
27387,mallaavaan,nevada paras,hardoi,0
27388,mallaavaan,parmi,hardoi,0
27389,mallaavaan,phulai,hardoi,0
27390,mallaavaan,puravaayan,hardoi,0
27391,mallaavaan,puuranmau,hardoi,0
27392,mallaavaan,rampur,hardoi,0
27393,mallaavaan,sanasi,hardoi,0
27394,mallaavaan,sarai sultan,hardoi,0
27395,mallaavaan,shahabuddinpur,hardoi,0
27396,mallaavaan,shahpur ganga,hardoi,0
27397,mallaavaan,shahpur pavaar,hardoi,0
27398,mallaavaan,sultanpur kot,hardoi,0
27399,mallaavaan,sumerpur,hardoi,0
27400,mallaavaan,tejipur,hardoi,0
27401,mallaavaan,tendua,hardoi,0
27402,mallaavaan,teria bhavanipur,hardoi,0
27403,mallaavaan,visheshwarpur,hardoi,0
27406,pihaani,aithakheda,hardoi,0
27412,pihaani,bahirama,hardoi,0
27418,pihaani,bilahari,hardoi,0
27427,pihaani,devamalpur,hardoi,0
27428,pihaani,dhamapur,hardoi,0
27429,pihaani,fatepur,hardoi,0
27432,pihaani,hariharpur dwitiya,hardoi,0
27445,pihaani,kursanda,hardoi,0
27466,pihaani,sakara,hardoi,0
27469,pihaani,santaraha,hardoi,0
27473,pihaani,shahpur shukla,hardoi,0
27474,pihaani,sidauria,hardoi,0
27481,sandila,alampur,hardoi,0
27489,sandila,bhadehna,hardoi,0
27491,sandila,bheraka,hardoi,0
27496,sandila,gahira,hardoi,0
27500,sandila,gosava donga,hardoi,0
27503,sandila,jajmau,hardoi,0
27504,sandila,jalalpur,hardoi,0
27509,sandila,khutehana,hardoi,0
27513,sandila,loharai,hardoi,0
27517,sandila,mahatavana dehaat,hardoi,0
27523,sandila,mauchaina,hardoi,0
27530,sandila,narendrapur,hardoi,0
27532,sandila,pahatoiya,hardoi,0
27535,sandila,rahimabadagrant,hardoi,0
27536,sandila,rampur anshu,hardoi,0
27542,sandila,shivanagar,hardoi,0
27547,sandila,tarafmandai,hardoi,0
27548,sandila,tarausharaf tolaa,hardoi,0
27551,sandila,tiloio khurd,hardoi,0
27558,sandy,attawa sysaala,hardoi,0
27560,sandy,baithapur,hardoi,0
27566,sandy,behataahari,hardoi,0
27567,sandy,behather,hardoi,0
27568,sandy,bhagahar,hardoi,0
27571,sandy,chandrampur panshaala,hardoi,0
27578,sandy,ganjri,hardoi,0
27581,sandy,harivanshapur,hardoi,0
27593,sandy,magarura,hardoi,0
27597,sandy,myudha,hardoi,0
27614,sandy,tadora,hardoi,0
27615,sandy,tebhanapur,hardoi,0
27617,sandy,ullamau,hardoi,0
27620,shahabaad,abdullapur,hardoi,0
27621,shahabaad,agaapur sardaar nagar,hardoi,0
27622,shahabaad,agmpur,hardoi,0
27623,shahabaad,aigava,hardoi,0
27624,shahabaad,asagarpur,hardoi,0
27625,shahabaad,asalapur,hardoi,0
27626,shahabaad,atarji,hardoi,0
27627,shahabaad,baheda rasulpur,hardoi,0
27628,shahabaad,bajoopur,hardoi,0
27629,shahabaad,bhadaasi,hardoi,0
27630,shahabaad,bilahari,hardoi,0
27631,shahabaad,birori,hardoi,0
27632,shahabaad,butaamau bakura,hardoi,0
27633,shahabaad,chandoopur kharai,hardoi,0
27634,shahabaad,dalel nagar,hardoi,0
27635,shahabaad,dariyapur balbhadra,hardoi,0
27636,shahabaad,dariyapur vikku,hardoi,0
27637,shahabaad,daulatiyapur,hardoi,0
27638,shahabaad,dhiyarai,hardoi,0
27639,shahabaad,ferozepur khurd,hardoi,0
27640,shahabaad,gadhepur,hardoi,0
27641,shahabaad,gadhi chand khan,hardoi,0
27642,shahabaad,gahora,hardoi,0
27643,shahabaad,ghuraha,hardoi,0
27644,shahabaad,gujidei,hardoi,0
27645,shahabaad,gutkamu,hardoi,0
27646,shahabaad,harrai,hardoi,0
27647,shahabaad,hasanapur,hardoi,0
27648,shahabaad,hiroli qutubnagar,hardoi,0
27649,shahabaad,husepur lukaman,hardoi,0
27650,shahabaad,jasmai khirona,hardoi,0
27651,shahabaad,jhothoopur,hardoi,0
27652,shahabaad,kaala gaadha,hardoi,0
27653,shahabaad,kachura,hardoi,0
27654,shahabaad,kakargata,hardoi,0
27655,shahabaad,kanchhilia,hardoi,0
27656,shahabaad,khanigaavaan khurd,hardoi,0
27657,shahabaad,khanigavaan kala,hardoi,0
27658,shahabaad,khanoopur,hardoi,0
27659,shahabaad,kilkili,hardoi,0
27660,shahabaad,kodera saraiya,hardoi,0
27661,shahabaad,lalpur,hardoi,0
27662,shahabaad,magiyaavaan,hardoi,0
27663,shahabaad,mangalipur,hardoi,0
27664,shahabaad,manikapur bamiyaari,hardoi,0
27665,shahabaad,mishripur,hardoi,0
27666,shahabaad,mithnapur,hardoi,0
27667,shahabaad,miyampur,hardoi,0
27668,shahabaad,nagala ganesh,hardoi,0
27669,shahabaad,nagala kallu,hardoi,0
27670,shahabaad,nagala khanpur,hardoi,0
27671,shahabaad,nagala lothu,hardoi,0
27672,shahabaad,narhai,hardoi,0
27673,shahabaad,narsiamu,hardoi,0
27674,shahabaad,nasyoli daamer,hardoi,0
27675,shahabaad,nasyoli gopal,hardoi,0
27676,shahabaad,navipur,hardoi,0
27677,shahabaad,panyura vallia,hardoi,0
27678,shahabaad,parelli,hardoi,0
27679,shahabaad,pariyal,hardoi,0
27680,shahabaad,pasigavaan,hardoi,0
27681,shahabaad,pedahatha,hardoi,0
27682,shahabaad,purava piparia,hardoi,0
27683,shahabaad,raipur gulaaria,hardoi,0
27684,shahabaad,rampur hamaja,hardoi,0
27685,shahabaad,rampur hriday,hardoi,0
27686,shahabaad,sahadat nagar,hardoi,0
27687,shahabaad,sahora,hardoi,0
27688,shahabaad,sakarauli,hardoi,0
27689,shahabaad,shahabaad dehaat,hardoi,0
27690,shahabaad,shahpur naao,hardoi,0
27691,shahabaad,shankarpur,hardoi,0
27692,shahabaad,sharma fatepur,hardoi,0
27693,shahabaad,sigulapur,hardoi,0
27694,shahabaad,sikandarpur kallu,hardoi,0
27695,shahabaad,sikandarpur narkatara,hardoi,0
27696,shahabaad,tader,hardoi,0
27697,shahabaad,thehapur,hardoi,0
27698,shahabaad,udhranpur,hardoi,0
27699,shahabaad,vaari,hardoi,0
27700,shahabaad,vasitnagar,hardoi,0
27701,shahabaad,vihagavaan,hardoi,0
27708,surasa,bahaloli,hardoi,0
27709,surasa,baheraiya,hardoi,0
27717,surasa,carameir,hardoi,0
27719,surasa,dahigavaan,hardoi,0
27722,surasa,devaria,hardoi,0
27723,surasa,dhinnithusura,hardoi,0
27731,surasa,hathiyaan,hardoi,0
27737,surasa,kodwa,hardoi,0
27738,surasa,laloli,hardoi,0
27743,surasa,matua,hardoi,0
27747,surasa,nevada,hardoi,0
27750,surasa,pachakoharaa,hardoi,0
27771,tadianvaan,adampur,hardoi,0
27786,tadianvaan,bojwa,hardoi,0
27798,tadianvaan,jeeyo,hardoi,0
27800,tadianvaan,jiginiyakala,hardoi,0
27838,toderpur,aanjhi,hardoi,0
27839,toderpur,alam nagar,hardoi,0
27840,toderpur,andua,hardoi,0
27841,toderpur,antora,hardoi,0
27842,toderpur,ayaari,hardoi,0
27843,toderpur,bakshipur,hardoi,0
27844,toderpur,banjariya,hardoi,0
27845,toderpur,basabheria,hardoi,0
27846,toderpur,bhadeuna,hardoi,0
27847,toderpur,bhogipur grant,hardoi,0
27848,toderpur,bihat nevada,hardoi,0
27849,toderpur,budhanpur,hardoi,0
27850,toderpur,chathiya dhanavaar,hardoi,0
27851,toderpur,chena,hardoi,0
27852,toderpur,dhakiya tigavaan,hardoi,0
27853,toderpur,dhanavaar,hardoi,0
27854,toderpur,dighia,hardoi,0
27855,toderpur,fatepur gaji,hardoi,0
27856,toderpur,fatepur gaynd,hardoi,0
27857,toderpur,fazullapur,hardoi,0
27858,toderpur,gauria kapurpur,hardoi,0
27859,toderpur,haidarpur,hardoi,0
27860,toderpur,hathipur sarai,hardoi,0
27861,toderpur,humayupur,hardoi,0
27862,toderpur,husepur karmaya,hardoi,0
27863,toderpur,jalalpur,hardoi,0
27864,toderpur,jamalpur,hardoi,0
27865,toderpur,jamura,hardoi,0
27866,toderpur,jashrathpur,hardoi,0
27867,toderpur,kaimi,hardoi,0
27868,toderpur,kamalpur,hardoi,0
27869,toderpur,kapurpur bahoran,hardoi,0
27870,toderpur,karaavaan,hardoi,0
27871,toderpur,karasua grant,hardoi,0
27872,toderpur,kathma,hardoi,0
27873,toderpur,kothila saraiya,hardoi,0
27874,toderpur,kunchikhida,hardoi,0
27875,toderpur,kusuma,hardoi,0
27876,toderpur,lona kanarapur,hardoi,0
27877,toderpur,loni,hardoi,0
27878,toderpur,majhila,hardoi,0
27879,toderpur,masafna,hardoi,0
27880,toderpur,nagala bhagwaan,hardoi,0
27881,toderpur,nagariyaa,hardoi,0
27882,toderpur,nevada chathiya,hardoi,0
27883,toderpur,odari,hardoi,0
27884,toderpur,paara,hardoi,0
27885,toderpur,palia kot,hardoi,0
27886,toderpur,paliyadev salempur,hardoi,0
27887,toderpur,parasai,hardoi,0
27888,toderpur,pighma,hardoi,0
27889,toderpur,pilaa mahua,hardoi,0
27890,toderpur,pistiya,hardoi,0
27891,toderpur,pothava,hardoi,0
27892,toderpur,raigavaan,hardoi,0
27893,toderpur,rebhamuradpur,hardoi,0
27894,toderpur,saharua,hardoi,0
27895,toderpur,saidpur,hardoi,0
27896,toderpur,salempurray,hardoi,0
27897,toderpur,sarai raanak,hardoi,0
27898,toderpur,sedha,hardoi,0
27899,toderpur,semrawa,hardoi,0
27900,toderpur,sikandarpur bazaar,hardoi,0
27901,toderpur,singoha,hardoi,0
27902,toderpur,siroman nagar,hardoi,0
27903,toderpur,surjipur,hardoi,0
27904,toderpur,taragaanv,hardoi,0
27905,toderpur,tiur chaugavaan,hardoi,0
27906,toderpur,toderpur,hardoi,0
27907,toderpur,tumurki,hardoi,0
27908,toderpur,umarauli,hardoi,0
27915,hasayan,bari,hathras,0
27923,hasayan,daukeli,hathras,0
27926,hasayan,fatehpur bazeda,hathras,0
27947,hasayan,kodera jahangirpur,hathras,0
27951,hasayan,maidaamai,hathras,0
27958,hasayan,nagala miyaan patti devari,hathras,0
27960,hasayan,nagariyaa patti devari,hathras,0
27964,hasayan,pora,hathras,0
27971,hasayan,sichaavali sani,hathras,0
27994,hathras,dhaurpur,hathras,0
27995,hathras,gadhi dudhadhari,hathras,0
28027,hathras,nagala adu,hathras,0
28037,hathras,radavali,hathras,0
28038,hathras,ramangala,hathras,0
28040,hathras,rudrapur,hathras,0
28048,hathras,suratpur,hathras,0
28053,hathras,vairgaanv,hathras,0
28065,mursaan,bhojpur khetsi,hathras,0
28073,mursaan,fusakara,hathras,0
28077,mursaan,gaujia,hathras,0
28078,mursaan,golnagar,hathras,0
28091,mursaan,kevalgadhee,hathras,0
28096,mursaan,khujariya,hathras,0
28105,mursaan,mahamauni,hathras,0
28110,mursaan,mohanpur,hathras,0
28112,mursaan,nagala babu,hathras,0
28113,mursaan,nagala banarsi prahralad,hathras,0
28118,mursaan,nagala nandu,hathras,0
28128,mursaan,sanpur,hathras,0
28130,mursaan,siumal,hathras,0
28131,mursaan,sudhiya,hathras,0
28161,saasni,darkaula,hathras,0
28170,saasni,hadauli,hathras,0
28176,saasni,jiroli,hathras,0
28183,saasni,lhora,hathras,0
28189,saasni,na0 loka,hathras,0
28212,saasni,sumrat gadhi,hathras,0
28215,saasni,tatarpur,hathras,0
28220,saasni,tod,hathras,0
28223,saasni,vighapur,hathras,0
28230,sadabad,bijalpur,hathras,0
28241,sadabad,gukhrauli,hathras,0
28253,sadabad,kuktai,hathras,0
28255,sadabad,madhnai,hathras,0
28260,sadabad,na0 banarsi,hathras,0
28267,sadabad,pattee baharaam,hathras,0
28269,sadabad,pusaini,hathras,0
28270,sadabad,rahpura,hathras,0
28283,sahapau,baawali,hathras,0
28284,sahapau,bahadurpur devkaran,hathras,0
28290,sahapau,fateh ullapur,hathras,0
28291,sahapau,gadhi evaran,hathras,0
28308,sahapau,nagala bihari,hathras,0
28318,sahapau,rudaayal,hathras,0
28327,sahapau,udhai,hathras,0
28343,sikandararau,bhensmay,hathras,0
28354,sikandararau,khedia khurd,hathras,0
28361,sikandararau,mirpur,hathras,0
28373,sikandararau,rampur na0 chator,hathras,0
28380,sikandararau,vaaramau,hathras,0
28381,sikandararau,varagavaan,hathras,0
28388,basrehar,ashanandpur,itawa,0
28392,basrehar,bakhatyapur,itawa,0
28399,basrehar,champaner,itawa,0
28402,basrehar,datavali,itawa,0
28408,basrehar,hariharpura,itawa,0
28412,basrehar,kalamu,itawa,0
28425,basrehar,moose,itawa,0
28426,basrehar,naavali,itawa,0
28427,basrehar,nivasai,itawa,0
28431,basrehar,rajapura totaaraam,itawa,0
28432,basrehar,rapura,itawa,0
28433,basrehar,rasulabad,itawa,0
28441,basrehar,shankarpur,itawa,0
28464,batch.pura,bilampur,itawa,0
28471,batch.pura,duungri,itawa,0
28476,batch.pura,indhua,itawa,0
28480,batch.pura,kachpura itawa,itawa,0
28492,batch.pura,musawali,itawa,0
28494,batch.pura,pilkhar,itawa,0
28517,bharthna,balampur,itawa,0
28518,bharthna,banaamai,itawa,0
28539,bharthna,kunethi,itawa,0
28540,bharthna,kurraa,itawa,0
28554,bharthna,ninava,itawa,0
28557,bharthna,qutubpur,itawa,0
28561,bharthna,saifi,itawa,0
28570,bharthna,umarsaida,itawa,0
28573,bharthna,vivoli,itawa,0
28586,chakar nagar,dilouli,itawa,0
28596,chakar nagar,khirity,itawa,0
28600,chakar nagar,mithati,itawa,0
28604,chakar nagar,patharra,itawa,0
28610,chakar nagar,vachhedi,itawa,0
28615,jaswant nagar,aalai,itawa,0
28624,jaswant nagar,bhaisrai,itawa,0
28626,jaswant nagar,bhavalpur,itawa,0
28633,jaswant nagar,chandanpur bibamau,itawa,0
28661,jaswant nagar,nagari,itawa,0
28686,maheva,bhulpur,itawa,0
28690,maheva,dadora,itawa,0
28697,maheva,gautamapur,itawa,0
28702,maheva,indrapur,itawa,0
28717,maheva,lakhnaa dehaat,itawa,0
28722,maheva,mahipalpur,itawa,0
28728,maheva,nagala bilhati,itawa,0
28741,maheva,piparipurghaar,itawa,0
28752,maheva,singhuli,itawa,0
28765,saifai,atirajpur,itawa,0
28766,saifai,baghuia,itawa,0
28767,saifai,banaamai,itawa,0
28768,saifai,baraulighurd,itawa,0
28769,saifai,baraulikalan,itawa,0
28770,saifai,barraa,itawa,0
28771,saifai,baurine,itawa,0
28772,saifai,bedpura,itawa,0
28773,saifai,bhadehikashipur,itawa,0
28774,saifai,bhalasaiya,itawa,0
28775,saifai,chakupur,itawa,0
28776,saifai,chhimaara,itawa,0
28777,saifai,chhitauni,itawa,0
28778,saifai,choubepur,itawa,0
28779,saifai,gija,itawa,0
28780,saifai,hardoi,itawa,0
28781,saifai,havera,itawa,0
28782,saifai,hirapur,itawa,0
28783,saifai,jafarpur,itawa,0
28784,saifai,jhingoopur,itawa,0
28785,saifai,kathua,itawa,0
28786,saifai,kharduli,itawa,0
28787,saifai,kuia,itawa,0
28788,saifai,kumhaavar,itawa,0
28789,saifai,lachawai,itawa,0
28790,saifai,larakhor,itawa,0
28791,saifai,latoopur,itawa,0
28792,saifai,madhuyapur,itawa,0
28793,saifai,manigaanv,itawa,0
28794,saifai,nagala aniyaan,itawa,0
28795,saifai,nagalasubhan,itawa,0
28796,saifai,narhauli bhidrua,itawa,0
28797,saifai,nayakpur,itawa,0
28798,saifai,parasana,itawa,0
28799,saifai,phulapur,itawa,0
28800,saifai,pidari,itawa,0
28801,saifai,ramet,itawa,0
28802,saifai,ranuan,itawa,0
28803,saifai,sahasarpur,itawa,0
28804,saifai,sanfai,itawa,0
28805,saifai,shivpuri timrua,itawa,0
28806,saifai,tulsipur,itawa,0
28807,saifai,uziyaani,itawa,0
28808,saifai,viroli bedpura,itawa,0
28809,saifai,viyaari bhatpura,itawa,0
28810,takha,adarpur,itawa,0
28820,takha,chamarpur rudrapur,itawa,0
28822,takha,harkunjalpur,itawa,0
28827,takha,kaua,itawa,0
28829,takha,kunita,itawa,0
28830,takha,kurkha,itawa,0
28834,takha,na0khanabondh,itawa,0
28842,takha,rudauli,itawa,0
28867,dakor,binaura poor,jalon,0
28908,dakor,makrecha,jalon,0
28954,jalon,kaith,jalon,0
29008,kadaura,chhaunk,jalon,0
29009,kadaura,dashahari,jalon,0
29014,kadaura,haansa,jalon,0
29044,kadaura,pandura,jalon,0
29049,kadaura,raid diwara,jalon,0
29065,kochan,ata,jalon,0
29138,kuthound,gora rathore,jalon,0
29198,madhugarh,biria madhaugarh,jalon,0
29248,maheva,atara khurd,jalon,0
29312,nadigaanv,bhakarol,jalon,0
29316,nadigaanv,chhiria khurd,jalon,0
29318,nadigaanv,deeha shivpuri,jalon,0
29367,nadigaanv,rupapura hardaulgarh,jalon,0
29383,rampura,biloud,jalon,0
29386,rampura,chhauna,jalon,0
29394,rampura,hanumanpura,jalon,0
29428,babina,baidora,jhaansi,0
29431,babina,bamer,jhaansi,0
29441,babina,gevra,jhaansi,0
29448,babina,khadi,jhaansi,0
29453,babina,kotkhera,jhaansi,0
29459,babina,paraasai,jhaansi,0
29475,babina,sukuvaan,jhaansi,0
29479,badagaanv,bachaavlibujurg,jhaansi,0
29485,badagaanv,bhupanagar,jhaansi,0
29487,badagaanv,chiplauta,jhaansi,0
29492,badagaanv,gangavali,jhaansi,0
29504,badagaanv,mustara,jhaansi,0
29505,badagaanv,padri,jhaansi,0
29513,badagaanv,raunija,jhaansi,0
29522,badagaanv,vaabal,jhaansi,0
29525,bamaur,adjara,jhaansi,0
29534,bamaur,bargany khangaar,jhaansi,0
29544,bamaur,dhamanond,jhaansi,0
29553,bamaur,ghatiyaari,jhaansi,0
29554,bamaur,gohna,jhaansi,0
29568,bamaur,kharwaach,jhaansi,0
29580,bamaur,saguwaan,jhaansi,0
29582,bamaur,seria,jhaansi,0
29594,bangra,basaar,jhaansi,0
29601,bangra,boda,jhaansi,0
29602,bangra,boodhaavali,jhaansi,0
29606,bangra,daravatyau,jhaansi,0
29608,bangra,dhoda,jhaansi,0
29609,bangra,gairaaha,jhaansi,0
29611,bangra,gudhaa,jhaansi,0
29616,bangra,kagar,jhaansi,0
29622,bangra,kuraicha,jhaansi,0
29628,bangra,nauta,jhaansi,0
29630,bangra,nimauni,jhaansi,0
29648,bangra,vijaigarh,jhaansi,0
29670,chirgaanv,dhavaara,jhaansi,0
29674,chirgaanv,itora,jhaansi,0
