district,block,res_15_gp,res_15_gp_id,merge10gp,res_10_gp,res_10_gp_id,res_10_block
raibareli,rohaniya,khan alampur satahara,47834,0,,,
raibareli,rohaniya,puure khiradhar,47840,0,,,
raibareli,rohaniya,salimpur baharwaar,47844,0,,,
raibareli,salon,aashiqabad,47849,0,aashiqabad,14466,
raibareli,salon,aliganj,47850,0,,,
raibareli,salon,ataganj usri,47851,0,,,
raibareli,salon,atarthariya,47852,0,,,
raibareli,salon,avananese,47853,0,,,
raibareli,salon,bagaha,47854,0,,,
raibareli,salon,baghaula,47855,0,,,
raibareli,salon,baradih,47856,0,,,
raibareli,salon,barampur,47857,0,,,
raibareli,salon,barawaliya,47858,0,,,
raibareli,salon,bevali,47859,0,,,
raibareli,salon,bhagavanpur badhaiya,47860,0,,,
raibareli,salon,bhavanipur,47861,0,,,
raibareli,salon,bisaiyon,47862,0,,,
raibareli,salon,candy,47863,0,,,
raibareli,salon,darasavaa,47864,0,,,
raibareli,salon,dubhan,47865,0,,,
raibareli,salon,gadhi islamnagar,47866,0,,,
raibareli,salon,gharai,47867,0,,,
raibareli,salon,ghurhat,47868,0,,,
raibareli,salon,godwahasanpur,47869,0,,,
raibareli,salon,gopalpur urf anantpur,47870,0,,,
raibareli,salon,gothiya,47871,0,,,
raibareli,salon,harpurhalla,47872,0,,,
raibareli,salon,itara,47873,0,,,
raibareli,salon,jamurvaa bajurg,47874,0,,,
raibareli,salon,jijwaliya urf bijwaliya,47875,0,,,
raibareli,salon,jodaha,47876,0,,,
raibareli,salon,kahuva,47877,0,,,
raibareli,salon,kalujalalpur,47878,0,,,
raibareli,salon,kamalapur,47879,0,,,
raibareli,salon,kamaludadinpur,47880,0,,,
raibareli,salon,kanhpur,47881,0,,,
raibareli,salon,kapuripur,47882,0,,,
raibareli,salon,karemuva,47883,0,,,
raibareli,salon,kateh,47884,0,,,
raibareli,salon,kemoopur,47885,0,,,
raibareli,salon,keshavapur,47886,0,,,
raibareli,salon,kevlimahima,47887,0,,,
raibareli,salon,kewalpur maafee,47888,0,,,
raibareli,salon,khamhariyapurecushal,47889,0,,,
raibareli,salon,khanpur urf veerabhanpur,47890,0,,,
raibareli,salon,khatiyaara,47891,0,,,
raibareli,salon,kherahani pahargarh,47892,0,,,
raibareli,salon,khwajapur,47893,0,,,
raibareli,salon,kithaavaan,47894,0,,,
raibareli,salon,lahurepur,47895,0,,,
raibareli,salon,lalapur,47896,0,,,
raibareli,salon,madhaupur ninauya,47897,0,,,
raibareli,salon,mamuni,47898,0,,,
raibareli,salon,mataka,47899,0,,,
raibareli,salon,mirajaopur,47900,0,,,
raibareli,salon,mohammadabad,47901,0,,,
raibareli,salon,mohanganj,47902,0,,,
raibareli,salon,murtjanagar,47903,0,,,
raibareli,salon,nayan,47904,0,,,
raibareli,salon,nuruddinpur,47905,0,,,
raibareli,salon,pakasarova,47906,0,,,
raibareli,salon,palhipur,47907,0,,,
raibareli,salon,parahari,47908,0,,,
raibareli,salon,parashurampur thekahai,47909,0,,,
raibareli,salon,pari,47910,0,,,
raibareli,salon,piranagar,47911,0,,,
raibareli,salon,prithvipur,47912,0,,,
raibareli,salon,pyarepur,47913,0,,,
raibareli,salon,ragghoopur,47914,0,,,
raibareli,salon,raipur maheva,47915,0,,,
raibareli,salon,rajapur chakbibi,47916,0,,,
raibareli,salon,rajapur maafee,47917,0,,,
raibareli,salon,rampur kasiha,47918,0,,,
raibareli,salon,rataason,47919,0,,,
raibareli,salon,ratanpur,47920,0,,,
raibareli,salon,revali,47921,0,,,
raibareli,salon,revhara,47922,0,,,
raibareli,salon,sahabaajpur,47923,0,,,
raibareli,salon,salon dehaat,47924,0,,,
raibareli,salon,samaspur khalsa,47925,0,,,
raibareli,salon,sanda saidan,47926,0,,,
raibareli,salon,semriokarasi,47927,0,,,
raibareli,salon,shahari,47928,0,,,
raibareli,salon,sirsira,47929,0,,,
raibareli,salon,sonvarsha,47930,0,,,
raibareli,salon,suchi,47931,0,,,
raibareli,salon,tikriya taluke baradih,47932,0,,,
raibareli,salon,tiwaripur,47933,0,,,
raibareli,salon,umari,47934,0,,,
raibareli,sareni,bahadurpur,47935,0,,,
raibareli,sareni,bairua,47936,0,,,
raibareli,sareni,bissycpur,47939,0,,,
raibareli,sareni,chahotar,47940,0,,,
raibareli,sareni,chakchorahia,47941,0,,,
raibareli,sareni,chhatuna,47943,0,,,
raibareli,sareni,chhiwalha,47944,0,,,
raibareli,sareni,devpur,47946,0,,,
raibareli,sareni,dighia,47948,0,,,
raibareli,sareni,dulapur,47950,0,,,
raibareli,sareni,gajpatikheda,47952,0,,,
raibareli,sareni,gautamankheda,47953,0,,,
raibareli,sareni,govindpur,47955,0,,,
raibareli,sareni,habatpur kalau,47956,0,,,
raibareli,sareni,hamirguv,47958,0,,,
raibareli,sareni,haripur,47959,0,,,
raibareli,sareni,hasanapur,47960,0,,,
raibareli,sareni,hathnasa,47961,0,,,
raibareli,sareni,hiloli,47962,0,,,
raibareli,sareni,hullapur,47963,0,,,
raibareli,sareni,ibrahimpur,47964,0,,,
raibareli,sareni,jagannathpur,47965,0,,,
raibareli,sareni,jhampur,47966,0,,,
raibareli,sareni,kahinger,47967,0,,,
raibareli,sareni,kajikheda,47968,0,,,
raibareli,sareni,kalhigaon,47969,0,,,
raibareli,sareni,kanjas,47970,0,,,
raibareli,sareni,kashikheda,47971,0,,,
raibareli,sareni,khanpur,47973,0,,,
raibareli,sareni,kodera,47975,0,,,
raibareli,sareni,kotiyaehatamali,47976,0,,,
raibareli,sareni,laikheda,47977,0,,,
raibareli,sareni,madhavpur,47979,0,,,
raibareli,sareni,malkegov,47981,0,,,
raibareli,sareni,murdipur majigwaow,47984,0,,,
raibareli,sareni,musapur,47985,0,,,
raibareli,sareni,nibin,47986,0,,,
raibareli,sareni,nisgar,47987,0,,,
raibareli,sareni,pahuri,47988,0,,,
raibareli,sareni,paltikheda,47989,0,,,
raibareli,sareni,premuchak,47991,0,,,
raibareli,sareni,raipur,47992,0,,,
raibareli,sareni,ramaiparu kalam,47994,0,,,
raibareli,sareni,ramkhida,47995,0,,,
raibareli,sareni,rampur kalau,47996,0,,,
raibareli,sareni,ranjitpur,47998,0,,,
raibareli,sareni,rasulpur,48000,0,,,
raibareli,sareni,rawatpur kalau,48001,0,,,
raibareli,sareni,sahanipur,48004,0,,,
raibareli,sareni,saidapur,48005,0,,,
raibareli,sareni,sairapur,48006,0,,,
raibareli,sareni,sareni,48008,0,,,
raibareli,sareni,saroy khande,48009,0,,,
raibareli,sareni,sotwakheda,48011,0,,,
raibareli,sareni,tejaguv,48012,0,,,
raibareli,sareni,umarapur,48014,0,,,
raibareli,sareni,usru,48015,0,,,
raibareli,sataanv,bos,48020,0,,,
raibareli,sataanv,chandai raghunathpur,48021,0,,,
raibareli,sataanv,chandaval,48022,0,,,
raibareli,sataanv,chandoli,48023,0,,,
raibareli,sataanv,chilola bhangriyaa,48024,0,,,
raibareli,sataanv,dadani,48025,0,,,
raibareli,sataanv,dariba,48026,0,,,
raibareli,sataanv,dedor,48027,0,,,
raibareli,sataanv,domapur,48028,0,,,
raibareli,sataanv,gadhi dularai,48029,0,,,
raibareli,sataanv,gaurisatov,48030,0,,,
raibareli,sataanv,gojhari,48031,0,,,
raibareli,sataanv,govindpur kathoia,48032,0,,,
raibareli,sataanv,hajipur,48033,0,,,
raibareli,sataanv,jagjeevanpur amariya,48034,0,,,
raibareli,sataanv,jaitipur,48035,0,,,
raibareli,sataanv,jariya,48036,0,,,
raibareli,sataanv,kalyanpur raily,48037,0,,,
raibareli,sataanv,keloli,48038,0,,,
raibareli,sataanv,konsa,48040,0,,,
raibareli,sataanv,krishnpur taala,48042,0,,,
raibareli,sataanv,lohada,48043,0,,,
raibareli,sataanv,manehru,48045,0,,,
raibareli,sataanv,manpur,48046,0,,,
raibareli,sataanv,nakphulha,48047,0,,,
raibareli,sataanv,padariganeshpur,48049,0,,,
raibareli,sataanv,retighurd bujurg,48052,0,,,
raibareli,sataanv,sahjora,48054,0,,,
raibareli,sataanv,saroy digosa,48057,0,,,
raibareli,sataanv,saroy mubarak,48058,0,,,
raibareli,sataanv,shahjadpur,48060,0,,,
raibareli,sataanv,shekhapur,48061,0,,,
raibareli,sataanv,sultanpur kheda,48062,0,,,
raibareli,sataanv,syontha,48063,0,,,
raibareli,sataanv,tikra,48064,0,,,
raibareli,sataanv,vathuvakhas,48065,0,,,
raibareli,shivgarh,achhi,48066,0,,,
raibareli,shivgarh,khajuru,48087,0,,,
raibareli,shivgarh,raipur neruva,48098,0,,,
raibareli,shivgarh,rampur tikra,48100,0,,,
rampur,bilaspur,alipur theka,48108,0,,,
rampur,bilaspur,anvariyaa talibabad,48110,0,,,
rampur,bilaspur,bousaina,48121,0,,,
rampur,bilaspur,chandua nagala,48124,0,,,
rampur,bilaspur,danakri,48128,0,,,
rampur,bilaspur,dhaki,48132,0,,,
rampur,bilaspur,gokul nagari,48138,0,,,
rampur,bilaspur,jorasi,48145,0,,,
rampur,bilaspur,kadri ganj,48147,0,,,
rampur,bilaspur,khemari,48156,0,,,
rampur,bilaspur,khunta kheda,48157,0,,,
rampur,bilaspur,kuankheda,48160,0,,,
rampur,bilaspur,maalan kheda,48166,0,,,
rampur,bilaspur,mustafabad taklabad,48182,0,,,
rampur,bilaspur,naankarain,48183,0,,,
rampur,bilaspur,nagariyaa kala,48184,0,,,
rampur,bilaspur,rustampur,48204,0,,,
rampur,bilaspur,talmahabar,48214,0,,,
rampur,bilaspur,temra,48216,0,,,
rampur,chamarawwa,ahmednagar jaagir,48221,0,,,
rampur,chamarawwa,badpura sharki,48226,0,,,
rampur,chamarawwa,bahpura,48228,0,,,
rampur,chamarawwa,basanagali,48230,0,,,
rampur,chamarawwa,chamaroua,48235,0,,,
rampur,chamarawwa,colorakh,48239,0,,,
rampur,chamarawwa,daniyapur shankarpur,48241,0,,,
rampur,chamarawwa,devarnia sharki,48242,0,,,
rampur,chamarawwa,kalyanpur,48257,0,,,
rampur,chamarawwa,madayaan bablu,48268,0,,,
rampur,chamarawwa,mahamudpur,48273,0,,,
rampur,chamarawwa,manakara,48274,0,,,
rampur,chamarawwa,mansurpur,48276,0,,,
rampur,chamarawwa,mehndinagar januvi,48277,0,,,
rampur,chamarawwa,milak nibwisingh,48278,0,,,
rampur,chamarawwa,mudinyakheda,48281,0,,,
rampur,chamarawwa,naeem ganj,48283,0,,,
rampur,chamarawwa,pattee ashokapur,48291,0,,,
rampur,chamarawwa,pempur,48293,0,,,
rampur,chamarawwa,sanaiya ahamed,48299,0,,,
rampur,chamarawwa,shahjadanagar,48302,0,,,
rampur,milak,behata,48322,0,,,
rampur,milak,brijpur,48328,0,,,
rampur,milak,chamora,48331,0,,,
rampur,milak,channpur,48334,0,,,
rampur,milak,cigara,48336,0,,,
rampur,milak,gahaluiya,48349,0,,,
rampur,milak,harjipur,48356,0,,,
rampur,milak,harsungala,48357,0,,,
rampur,milak,mau0poor jadid,48394,0,,,
rampur,milak,meghangala jadid,48395,0,,,
rampur,milak,nabodiya,48401,0,,,
rampur,milak,suhagangala,48434,0,,,
rampur,milak,udaipur jaagir,48438,0,,,
rampur,saudnagar,aagaa,48440,0,,,
rampur,saudnagar,ajaipur,48443,0,,,
rampur,saudnagar,ajimnagar,48444,0,,,
rampur,saudnagar,alinagar shumali,48446,0,,,
rampur,saudnagar,atariyaa,48447,0,,,
rampur,saudnagar,bendukheda,48456,0,,,
rampur,saudnagar,khimotiyakheda,48481,0,,,
rampur,saudnagar,khurshidanagar,48484,0,,,
rampur,saudnagar,kukdikheda,48488,0,,,
rampur,saudnagar,menhandi nagar shumali,48492,0,,,
rampur,saudnagar,milak nagali,48495,0,,,
rampur,saudnagar,mutiyapura,48497,0,,,
rampur,saudnagar,pahadpur,48504,0,,,
rampur,saudnagar,pindanagar,48507,0,,,
rampur,saudnagar,shahdara urf thunapur,48519,0,,,
rampur,shahabaad,bhajanpur,48530,0,,,
rampur,shahabaad,chandpur khurd,48540,0,,,
rampur,shahabaad,devipura,48547,0,,,
rampur,shahabaad,ghanaura,48554,0,,,
rampur,shahabaad,gharampur,48555,0,,,
rampur,shahabaad,jaidauli,48562,0,,,
rampur,shahabaad,lashkar ganj,48575,0,,,
rampur,shahabaad,madayan tulsi,48579,0,,,
rampur,shahabaad,madeyan vudvapur,48580,0,,,
rampur,shahabaad,mansurpur,48587,0,,,
rampur,shahabaad,nand gaav,48597,0,,,
rampur,shahabaad,pastaur,48606,0,,,
rampur,shahabaad,patruti fazilabad,48608,0,,,
rampur,shahabaad,rustam nagar,48617,0,,,
rampur,shahabaad,shahdara,48624,0,,,
rampur,shahabaad,suhava,48628,0,,,
rampur,shahabaad,thakuria,48630,0,,,
rampur,shahabaad,thiria jadid,48631,0,,,
rampur,shahabaad,thiria salapur,48632,0,,,
rampur,shahabaad,valoopura,48635,0,,,
rampur,shahabaad,vichpuri sangrampur,48638,0,,,
rampur,shahabaad,visauli,48639,0,,,
rampur,swaar,agalaga,48640,0,,,
rampur,swaar,ajimnagar,48642,0,,,
rampur,swaar,allahpur,48646,0,,,
rampur,swaar,asalatpur,48648,0,,,
rampur,swaar,chatrapur,48664,0,,,
rampur,swaar,chaukhandi,48665,0,,,
rampur,swaar,dhanora,48671,0,,,
rampur,swaar,dharmpur uttari,48676,0,,,
rampur,swaar,gajjoopura,48685,0,,,
rampur,swaar,imrata ni0 akbarabad,48692,0,,,
rampur,swaar,karimpur,48698,0,,,
rampur,swaar,khardiya,48705,0,,,
rampur,swaar,mahuakheda swaar,48724,0,,,
rampur,swaar,mahuakheda tanda,48725,0,,,
rampur,swaar,milak kaaji,48730,0,,,
rampur,swaar,nababnagar tanda,48741,0,,,
rampur,swaar,nabiganj pipli,48742,0,,,
rampur,swaar,nagaliya,48743,0,,,
rampur,swaar,nayagaav nazibabadan,48745,0,,,
rampur,swaar,nur poor hajurpur,48746,0,,,
rampur,swaar,padampur,48747,0,,,
rampur,swaar,parashupura,48749,0,,,
rampur,swaar,rekongala,48762,0,,,
rampur,swaar,saidanagar mudia,48766,0,,,
rampur,swaar,surajpur,48784,0,,,
saharanpur,baliakhedi,bahedki,48791,0,,,
saharanpur,baliakhedi,chandanpur,48800,0,,,
saharanpur,baliakhedi,krishni,48824,0,,,
saharanpur,baliakhedi,nandi,48839,0,,,
saharanpur,devband,amarpur nain,48864,0,,,
saharanpur,devband,badhedi majabata,48868,0,,,
saharanpur,devband,belda bujurg,48871,0,,,
saharanpur,devband,chakrambadi urf lalwaala,48875,0,,,
saharanpur,devband,khedi aasa,48895,0,,,
saharanpur,devband,lakhanauti,48900,0,,,
saharanpur,devband,mahatauli,48902,0,,,
saharanpur,devband,meghraajpur,48903,0,,,
saharanpur,gangoh,alipura,48929,0,,,
saharanpur,gangoh,behalolpur,48938,0,,,
saharanpur,gangoh,chaoopura,48948,0,,,
saharanpur,gangoh,haidarpur,48961,0,,,
saharanpur,gangoh,hajipur,48962,0,,,
saharanpur,gangoh,kothda,48979,0,,,
saharanpur,gangoh,muradakhedi,48992,0,,,
saharanpur,gangoh,nankhedi,48994,0,,,
saharanpur,gangoh,poojana,48998,0,,,
saharanpur,gangoh,rangale,49003,0,,,
saharanpur,gangoh,roshanpur,49005,0,,,
saharanpur,gangoh,salior,49007,0,,,
saharanpur,gangoh,saraajpur syed,49009,0,,,
saharanpur,gangoh,saraajpur takipur,49010,0,,,
saharanpur,gangoh,vajirpur,49025,0,,,
saharanpur,mujafarabad,badshahpur,49034,0,,,
saharanpur,mujafarabad,bakarpur,49037,0,,,
saharanpur,mujafarabad,bhacrores,49039,0,,,
saharanpur,mujafarabad,chaundahedi,49047,0,,,
saharanpur,mujafarabad,jamalpur mustakam,49067,0,,,
saharanpur,mujafarabad,malakpur,49086,0,,,
saharanpur,mujafarabad,mau0 husseinpur urf nivaada,49087,0,,,
saharanpur,mujafarabad,nagalmaafee,49095,0,,,
saharanpur,mujafarabad,pajrana,49101,0,,,
saharanpur,mujafarabad,samaspur,49113,0,,,
saharanpur,mujafarabad,sambalhedy,49114,0,,,
saharanpur,mujafarabad,shahjadpur,49117,0,,,
saharanpur,nagal,bhatkhedi,49136,0,,,
saharanpur,nagal,bohdupur,49139,0,,,
saharanpur,nagal,fatehpur kalau,49149,0,,,
saharanpur,nagal,gangedi,49152,0,,,
saharanpur,nagal,jainpur,49156,0,,,
saharanpur,nagal,kaurava,49161,0,,,
saharanpur,nagal,manoharpur,49166,0,,,
saharanpur,nagal,nanheda tiptan,49174,0,,,
saharanpur,nagal,pathodi bakkaal,49180,0,,,
saharanpur,nagal,sarakadi,49188,0,,,
saharanpur,nakud,baharaampura,49206,0,,,
saharanpur,nakud,bijanakhedi,49211,0,,,
saharanpur,nakud,bisanpur,49212,0,,,
saharanpur,nakud,hasanpur,49228,0,,,
saharanpur,nakud,ismailpur maajaraa,49230,0,,,
saharanpur,nakud,lundha,49246,0,,,
saharanpur,nakud,nakud dehaat,49253,0,,,
saharanpur,nakud,nangla nasirabad,49255,0,,,
saharanpur,nakud,nathodi,49257,0,,,
saharanpur,nakud,pilkhni,49262,0,,,
saharanpur,nakud,shahbuddinpur urf gajeevala,49275,0,,,
saharanpur,nakud,shahpur majabata,49276,0,,,
saharanpur,nakud,toli,49284,0,,,
saharanpur,nanauta,abha,49285,0,,,
saharanpur,nanauta,barasaa,49295,0,,,
saharanpur,nanauta,fatehpur,49307,0,,,
saharanpur,nanauta,jaidpura,49310,0,,,
saharanpur,nanauta,kamalpur bakdauli,49314,0,,,
saharanpur,nanauta,katla,49317,0,,,
saharanpur,nanauta,nanheda kala mustakam,49328,0,,,
saharanpur,nanauta,pathanpura,49331,0,,,
saharanpur,puvaranka,amarpur urf begumpur,49341,0,,,
saharanpur,puvaranka,battanwaala mustakam,49346,0,,,
saharanpur,puvaranka,chadpura,49353,0,,,
saharanpur,puvaranka,gadanpura,49365,0,,,
saharanpur,puvaranka,jamalpur,49377,0,,,
saharanpur,puvaranka,ladva,49384,0,,,
saharanpur,puvaranka,lundali,49389,0,,,
saharanpur,puvaranka,makkaabans,49393,0,,,
saharanpur,puvaranka,mullapur kadim,49404,0,,,
saharanpur,puvaranka,nalheda bakkaal,49407,0,,,
saharanpur,puvaranka,salempur gada,49419,0,,,
saharanpur,rampur maniharan,buddhakheda santlal,49438,0,,,
saharanpur,rampur maniharan,chahedi,49439,0,,,
saharanpur,rampur maniharan,jagarauli,49452,0,,,
saharanpur,rampur maniharan,kallarpur rajput,49455,0,,,
saharanpur,rampur maniharan,khatkahedi,49456,0,,,
saharanpur,rampur maniharan,sawantkhedi,49476,0,,,
saharanpur,rampur maniharan,turamakhedi,49485,0,,,
saharanpur,samauli kadim,ababakpur,49489,0,,,
saharanpur,samauli kadim,amadpur,49494,0,,,
saharanpur,samauli kadim,badkala,49498,0,,,
saharanpur,samauli kadim,baharaampur,49499,0,,,
saharanpur,samauli kadim,ghagharauli,49509,0,,,
saharanpur,samauli kadim,ismailpur mustakam,49516,0,,,
saharanpur,samauli kadim,jandhedi,49517,0,,,
saharanpur,samauli kadim,kasbaagarh,49519,0,,,
saharanpur,samauli kadim,khedi ahatmaal,49522,0,,,
saharanpur,samauli kadim,manjhadi,49531,0,,,
saharanpur,samauli kadim,mau0 shafipur,49533,0,,,
saharanpur,samauli kadim,mohiddinpur,49537,0,,,
saharanpur,samauli kadim,naadaraana,49539,0,,,
saharanpur,samauli kadim,naushera,49541,0,,,
saharanpur,samauli kadim,pathanpura mustakam,49546,0,,,
saharanpur,samauli kadim,ruhalaki,49554,0,,,
saharanpur,samauli kadim,taharpur,49568,0,,,
saharanpur,samauli kadim,tanda,49569,0,,,
saharanpur,sarasava,ahadi,49575,0,,,
saharanpur,sarasava,ahmadpur saadaat,49576,0,,,
saharanpur,sarasava,aurangzebpur,49580,0,,,
saharanpur,sarasava,bakaarka,49582,0,,,
saharanpur,sarasava,behalolpur,49585,0,,,
saharanpur,sarasava,bhikkanpur,49587,0,,,
saharanpur,sarasava,bhojpur gurjar,49588,0,,,
saharanpur,sarasava,chatarsaali,49597,0,,,
saharanpur,sarasava,chhabdi,49600,0,,,
saharanpur,sarasava,gumti,49616,0,,,
saharanpur,sarasava,husseinpur,49620,0,,,
saharanpur,sarasava,jandheda urf kadargarh,49624,0,,,
saharanpur,sarasava,kundi,49632,0,,,
saharanpur,sarasava,manjhaar,49637,0,,,
saharanpur,sarasava,nanawakhedi,49641,0,,,
saharanpur,sarasava,nasirpura,49643,0,,,
saharanpur,sarasava,navada,49645,0,,,
saharanpur,sarasava,pahalwanpur,49646,0,,,
saharanpur,sarasava,paragpur,49647,0,,,
saharanpur,sarasava,rawanpur khurd,49656,0,,,
saharanpur,sarasava,saluni,49659,0,,,
saharanpur,sarasava,sucheladeva,49671,0,,,
saharanpur,sarasava,suokhedi,49672,0,,,
saharanpur,sarasava,tellipura,49673,0,,,
saharanpur,sarasava,wajidpur,49675,0,,,
sambhal,asamauli,ahraula maafee,49676,0,,,
sambhal,asamauli,akbarpur gaharaa,49677,0,,,
sambhal,asamauli,akhabandpur kafurpur,49678,0,,,
sambhal,asamauli,ashrafpur,49679,0,,,
sambhal,asamauli,asmoli,49680,0,,,
sambhal,asamauli,bela,49681,0,,,
sambhal,asamauli,bhatpura,49682,0,,,
sambhal,asamauli,bhavalpur visli,49683,0,,,
sambhal,asamauli,bhisoda,49684,0,,,
sambhal,asamauli,bhuda begumpur,49685,0,,,
sambhal,asamauli,buknala,49686,0,,,
sambhal,asamauli,chandwar,49687,0,,,
sambhal,asamauli,davoi kalam,49688,0,,,
sambhal,asamauli,dehri jaggu,49689,0,,,
sambhal,asamauli,dugawar,49690,0,,,
sambhal,asamauli,dulhapurvand urf darapur,49691,0,,,
sambhal,asamauli,echoda kamboh,49692,0,,,
sambhal,asamauli,garvaara,49693,0,,,
sambhal,asamauli,ghansurpur,49694,0,,,
sambhal,asamauli,gojani milak,49695,0,,,
sambhal,asamauli,gumsaani,49696,0,,,
sambhal,asamauli,haidarpur urf hajipur,49697,0,,,
sambhal,asamauli,haripur milak,49698,0,,,
sambhal,asamauli,harsingh poor,49699,0,,,
sambhal,asamauli,harthala,49700,0,,,
sambhal,asamauli,hirapur,49701,0,,,
sambhal,asamauli,icarotiya,49702,0,,,
sambhal,asamauli,ityla maafee,49703,0,,,
sambhal,asamauli,kamalpur kafurpur,49704,0,,,
sambhal,asamauli,khaspur,49705,0,,,
sambhal,asamauli,kherpur,49706,0,,,
sambhal,asamauli,madala fatehpur,49707,0,,,
sambhal,asamauli,mafun,49708,0,,,
sambhal,asamauli,malpur malpura,49709,0,,,
sambhal,asamauli,manauta,49710,0,,,
sambhal,asamauli,mansoorpur maafee,49711,0,,,
sambhal,asamauli,matavali pattee jaggu,49712,0,,,
sambhal,asamauli,mathna,49713,0,,,
sambhal,asamauli,matipur,49714,0,,,
sambhal,asamauli,mawai dol,49715,0,,,
sambhal,asamauli,mubarakapur vand,49716,0,,,
sambhal,asamauli,nagala nider,49717,0,,,
sambhal,asamauli,naharauli,49718,0,,,
sambhal,asamauli,nandpur vita,49719,0,,,
sambhal,asamauli,naretha mauhammadpur,49720,0,,,
sambhal,asamauli,nekpur akhtyarpur,49721,0,,,
sambhal,asamauli,overi,49722,0,,,
sambhal,asamauli,paali,49723,0,,,
sambhal,asamauli,peli,49724,0,,,
sambhal,asamauli,qutubpur sakta,49725,0,,,
sambhal,asamauli,raaya bujurg,49726,0,,,
sambhal,asamauli,racheta,49727,0,,,
sambhal,asamauli,raja galavpur,49728,0,,,
sambhal,asamauli,rajha,49729,0,,,
sambhal,asamauli,ratoopura,49730,0,,,
sambhal,asamauli,saghan macharia,49731,0,,,
sambhal,asamauli,saidpur gangu,49732,0,,,
sambhal,asamauli,saidpur immaa,49733,0,,,
sambhal,asamauli,saidpur jairam,49734,0,,,
sambhal,asamauli,saidpur jaskauli,49735,0,,,
sambhal,asamauli,saindhri,49736,0,,,
sambhal,asamauli,salempur salaar urf hajipur,49737,0,,,
sambhal,asamauli,satupura,49738,0,,,
sambhal,asamauli,sevapur,49739,0,,,
sambhal,asamauli,shahpur dasar,49740,0,,,
sambhal,asamauli,shahpur sirpuda,49741,0,,,
sambhal,asamauli,shahpur sot,49742,0,,,
sambhal,asamauli,shahvajpur kala,49743,0,,,
sambhal,asamauli,shakarpur sot,49744,0,,,
sambhal,asamauli,sidal maafee,49745,0,,,
sambhal,asamauli,simali,49746,0,,,
sambhal,asamauli,siroli,49747,0,,,
sambhal,asamauli,talwaar,49748,0,,,
sambhal,asamauli,tanda,49749,0,,,
sambhal,asamauli,turtipur inayatpur,49750,0,,,
sambhal,asamauli,vavukhida,49751,0,,,
sambhal,asamauli,vilaalapat,49752,0,,,
sambhal,bahjoi,akvarpur,49753,0,,,
sambhal,bahjoi,anandpur,49754,0,,,
sambhal,bahjoi,arjunpur juna,49755,0,,,
sambhal,bahjoi,badhairiya,49756,0,,,
sambhal,bahjoi,bahrauli taharpur,49757,0,,,
sambhal,bahjoi,bamaneta,49758,0,,,
sambhal,bahjoi,barkheda sonak,49759,0,,,
sambhal,bahjoi,bharatpur,49760,0,,,
sambhal,bahjoi,bhawan,49761,0,,,
sambhal,bahjoi,bisaaru,49762,0,,,
sambhal,bahjoi,casopur rasata,49763,0,,,
sambhal,bahjoi,chaatan,49764,0,,,
sambhal,bahjoi,chakarpur mamari,49765,0,,,
sambhal,bahjoi,chandan kati mauja,49766,0,,,
sambhal,bahjoi,chitanpur,49767,0,,,
sambhal,bahjoi,chitura,49768,0,,,
sambhal,bahjoi,choupa shobhapur,49769,0,,,
sambhal,bahjoi,dhadhul,49770,0,,,
sambhal,bahjoi,dhakaari,49771,0,,,
sambhal,bahjoi,dhampur kaanau,49772,0,,,
sambhal,bahjoi,dhatara shaikh,49773,0,,,
sambhal,bahjoi,dilgaura,49774,0,,,
sambhal,bahjoi,dudhapur,49775,0,,,
sambhal,bahjoi,faridpur khushhaal,49776,0,,,
sambhal,bahjoi,fatehpur shamasoi,49777,0,,,
sambhal,bahjoi,fatehpur sharifnagar,49778,0,,,
sambhal,bahjoi,kanata,49779,0,,,
sambhal,bahjoi,khajara khaakam,49780,0,,,
sambhal,bahjoi,khetapur,49781,0,,,
sambhal,bahjoi,kiraari,49782,0,,,
sambhal,bahjoi,kunwarpur,49783,0,,,
sambhal,bahjoi,laharaavan,49784,0,,,
sambhal,bahjoi,machhakhida,49785,0,,,
sambhal,bahjoi,majhaula,49786,0,,,
sambhal,bahjoi,mandanpur,49787,0,,,
sambhal,bahjoi,mathra alpur,49788,0,,,
sambhal,bahjoi,mathra dharmpur,49789,0,,,
sambhal,bahjoi,mau kathor,49790,0,,,
sambhal,bahjoi,mirzapur nas rullapur,49791,0,,,
sambhal,bahjoi,mulheta,49792,0,,,
sambhal,bahjoi,nadhus,49793,0,,,
sambhal,bahjoi,nagaliya kathair,49794,0,,,
sambhal,bahjoi,naroda,49795,0,,,
sambhal,bahjoi,pagauna,49796,0,,,
sambhal,bahjoi,partapur,49797,0,,,
sambhal,bahjoi,pathakpur,49798,0,,,
sambhal,bahjoi,raajpur,49799,0,,,
sambhal,bahjoi,rafipur,49800,0,,,
sambhal,bahjoi,raipur kala,49801,0,,,
sambhal,bahjoi,ramgarh,49802,0,,,
sambhal,bahjoi,rampura,49803,0,,,
sambhal,bahjoi,saadaat badi,49804,0,,,
sambhal,bahjoi,shyorajpur,49805,0,,,
sambhal,bahjoi,sikari bhagavantpur,49806,0,,,
sambhal,bahjoi,sultanpur khurd,49807,0,,,
sambhal,bahjoi,vahata jai singh,49808,0,,,
sambhal,bahjoi,vamanpuri kala,49809,0,,,
sambhal,bahjoi,vanhpur pattee asa0,49810,0,,,
